Gene,Description,Symbol,MeanExpression,log2FoldChange(WS/DS),padj,log2FC
LOC112052474,alpha-tocopherol transfer protein-like,CG5973,532.1750516,2.734611455,1.55E-06,-2.734611455
LOC112057042,sorting nexin-25,snz,24.60779034,-7.831120834,1.55E-06,7.831120834
LOC112057191,maternal protein tudor-like isoform X2,tud,1458.046465,-2.54222452,1.55E-06,2.54222452
LOC112047899,adenomatous polyposis coli protein-like isoform X2,Apc,18975.36884,0.980129907,1.57E-06,-0.980129907
LOC112046750,nose resistant to fluoxetine protein 6-like,CG32645,2561.7695,1.383303394,1.58E-06,-1.383303394
LOC112055076,OWR52865.1 osiris 9 precursor,Osi9,914.5850739,-6.253514705,1.58E-06,6.253514705
LOC112058472,sodium-dependent nutrient amino acid transporter 1-like isoform X1,LOC112058472,1802.854586,-2.944409039,1.60E-06,2.944409039
LOC112051087,adhesive plaque matrix protein,CG13003,5878.746139,3.857635044,1.65E-06,-3.857635044
LOC112052560,serine/threonine-protein kinase 26 isoform X3,GckIII,1403.237926,1.117737557,1.65E-06,-1.117737557
LOC112052481,arf-GAP domain and FG repeat-containing protein 1,drongo,1192.030907,-0.722642489,1.76E-06,0.722642489
LOC112046675,fasciculation and elongation protein zeta-2,Unc-76,926.8070981,-2.06836617,1.94E-06,2.06836617
LOC112042803,protein spinster homolog 1,CG14439,34.1450721,-3.675115661,2.11E-06,3.675115661
LOC112046477,protein-S-isoprenylcysteine O-methyltransferase,ste14,294.9078907,-1.145332857,2.21E-06,1.145332857
LOC112048259,forkhead box protein P1 isoform X2,FoxP,98.97115707,2.486809706,2.22E-06,-2.486809706
LOC112054409,cytochrome b5-like,Cyt-b5,266.5336449,-1.467481699,2.22E-06,1.467481699
LOC112055726,general odorant-binding protein 69a-like,LOC112055726,16.72971508,7.754811151,2.22E-06,-7.754811151
LOC112047274,prosaposin isoform X1,Sap-r,24962.93495,0.994597158,2.23E-06,-0.994597158
LOC112044740,dachshund homolog 2 isoform X1,dac,230.2836061,2.001838141,2.26E-06,-2.001838141
LOC112048924,5-hydroxytryptamine receptor 1A-alpha,CG12290,465.8535571,1.114666937,2.31E-06,-1.114666937
LOC112046259,uncharacterized protein LOC112046259,LOC112046259,6413.070267,-2.582832988,2.44E-06,2.582832988
LOC112052101,pyrimidodiazepine synthase-like,GstO2,306.2760829,-2.375636381,2.50E-06,2.375636381
LOC112045411,GRIP1-associated protein 1-like,LOC112045411,22.95952197,-4.264847499,2.53E-06,4.264847499
LOC112047082,protein pelota,pelo,1284.590391,1.646634588,2.66E-06,-1.646634588
LOC112044103,elongation of very long chain fatty acids protein 7-like,sit,2703.850181,1.778710611,2.77E-06,-1.778710611
LOC112045951,mothers against decapentaplegic homolog 3,Smox,404.397448,-1.150164237,2.81E-06,1.150164237
LOC112058190,cuticle protein 19-like,Cpr62Bc,117319.6482,3.659478645,2.82E-06,-3.659478645
LOC112055140,dynactin subunit 1,Dctn1,696.3758433,1.460421711,2.83E-06,-1.460421711
LOC112052584,"probable 39S ribosomal protein L49, mitochondrial",mRpL49,135.8104722,1.211233145,2.85E-06,-1.211233145
LOC112048934,Protein FAM43A,CG8312,8381.606784,2.09118842,2.93E-06,-2.09118842
LOC112056797,triple functional domain protein-like isoform X1,Pura,1508.034804,-2.984040111,3.12E-06,2.984040111
LOC112058452,serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit beta-like isoform X2,CG4733,569.5204004,-2.659615558,3.14E-06,2.659615558
LOC112046971,cadherin-89D isoform X2,Cad89D,38967.7794,1.164212113,3.20E-06,-1.164212113
LOC112047930,dedicator of cytokinesis protein 7,Zir,613.790718,-1.034921495,3.26E-06,1.034921495
LOC112058012,trimeric intracellular cation channel type 1B.1,CG4239,243.426083,4.532785271,3.35E-06,-4.532785271
LOC112053499,uncharacterized LOC106124101 precursor,CG12017,1562.346213,-4.516730002,3.35E-06,4.516730002
LOC112052160,uncharacterized protein LOC112052160,LOC112052160,7757.17365,-1.569797618,3.36E-06,1.569797618
LOC112055614,Retrovirus-related Pol polyprotein from transposon 412,LOC112055614,106.6144005,1.925335845,3.51E-06,-1.925335845
LOC112046107,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial",Ndufs3,1004.636721,-0.897403515,3.63E-06,0.897403515
LOC112051403,ecdysone-induced protein 74EF isoform X3,Eip74EF,3424.634139,-2.943598528,3.93E-06,2.943598528
LOC112051250,syndecan isoform X1,Sdc,1238.451205,-3.082926504,3.94E-06,3.082926504
LOC112048033,nuclear hormone receptor FTZ-F1 isoform X2,ftz-f1,183.8146478,2.054339299,4.03E-06,-2.054339299
LOC112053469,uncharacterized protein LOC112053469,CG32369,1389.639771,2.881046371,4.03E-06,-2.881046371
LOC112054337,endochitinase-like isoform X1,Cht5,5049.611048,2.072117697,4.07E-06,-2.072117697
LOC112054155,rab11 family-interacting protein 4B isoform X1,nuf,1696.145345,-0.799137389,4.07E-06,0.799137389
LOC112051579,actin-related protein 6,Arp6,182.1397937,0.871721597,4.12E-06,-0.871721597
LOC112043854,glutathione S-transferase 1-like,GstE4,189.4916939,4.254676972,4.23E-06,-4.254676972
LOC112058141,"ATP-binding cassette sub-family B member 7, mitochondrial isoform X1",ABCB7,614.4739325,-1.505745578,4.23E-06,1.505745578
LOC112044326,uncharacterized protein LOC112044326 isoform X1,CG7330,4388.242511,2.31004373,4.27E-06,-2.31004373
LOC112052459,"4-aminobutyrate aminotransferase, mitochondrial",Gabat,263.2340297,-1.178223727,4.34E-06,1.178223727
LOC112049459,protein TRC8 homolog,Trc8,655.3945733,-0.571643666,4.47E-06,0.571643666
LOC112050064,proline-rich protein 4-like,LOC112050064,217391.4654,1.101997613,4.49E-06,-1.101997613
LOC112048461,connectin-like,Con,155.0288854,2.554555372,4.81E-06,-2.554555372
LOC112057711,OWR48845.1 putative pyrazinamidase/nicotinamidase,Naam,35.19892092,-2.356765274,4.98E-06,2.356765274
LOC112042915,alpha-tocopherol transfer protein-like,Cralbp,843.9808355,2.079952171,5.07E-06,-2.079952171
LOC112053030,solute carrier family 15 member 1-like,CG2930,56.78051022,1.719275585,5.26E-06,-1.719275585
LOC112058174,cuticle protein 8-like,CG34461,75.84456783,5.707959741,5.26E-06,-5.707959741
LOC112046739,tyrosine-protein kinase receptor torso-like,tor,91.29171146,-8.752664128,5.30E-06,8.752664128
LOC112047609,juvenile hormone esterase-like isoform X1,clt,1170.052544,-0.891031536,5.30E-06,0.891031536
LOC112056350,aquaporin AQPAe.a isoform X2,Drip,1498.55336,4.027738835,5.35E-06,-4.027738835
LOC112055414,exosome complex component RRP4,Rrp4,47.91958806,1.931931622,5.63E-06,-1.931931622
LOC112046965,trichohyalin isoform X2,Cnb,237.0804803,1.355735301,5.63E-06,-1.355735301
LOC112044032,LOW QUALITY PROTEIN: uncharacterized protein LOC112044032,CG13842,214.7975604,-1.99499807,5.79E-06,1.99499807
LOC112057764,protein CREG1,CREG,162.9047679,-2.530471613,5.79E-06,2.530471613
LOC112052862,zinc-type alcohol dehydrogenase-like protein SE_1777,LOC112052862,1085.879352,0.737109137,5.99E-06,-0.737109137
LOC112054844,ras-related and estrogen-regulated growth inhibitor-like protein,CG8519,1186.420731,-1.522989184,6.04E-06,1.522989184
LOC112052879,gastrula zinc finger protein XlCGF52.1-like,LOC112052879,286.0244419,-0.809061483,6.22E-06,0.809061483
LOC112046702,cuticular protein RR-2 motif 132 precursor,Cpr50Cb,315.1138057,4.730339793,6.47E-06,-4.730339793
LOC112058175,cuticle protein 8-like,Cpr62Bc,1133.410504,-2.682904564,6.71E-06,2.682904564
LOC112052178,UPF0729 protein AAEL015238,CG18508,323.882191,-1.649485751,6.83E-06,1.649485751
LOC112049018,chemosensory protein,LOC112049018,7.65520352,6.561800653,6.94E-06,-6.561800653
LOC112053162,putative eukaryotic translation initiation factor 3 theta subunit,eIF3-S10,14435.54569,-3.589842685,7.04E-06,3.589842685
LOC112053280,guanine nucleotide-binding protein G(o) subunit alpha isoform X1,Galphao,3377.04058,-2.026031927,7.15E-06,2.026031927
LOC112049613,heat shock factor protein isoform X1,Hsf,2837.802185,1.184619455,7.20E-06,-1.184619455
LOC112058631,putative fatty acyl-CoA reductase CG5065,CG12268,22047.31102,4.755389118,7.20E-06,-4.755389118
LOC112048614,small nuclear ribonucleoprotein Sm D3,SmD3,694.7400999,0.647990181,7.27E-06,-0.647990181
LOC112043390,uncharacterized protein LOC112043390 isoform X1,mtg,787.0058144,-2.707939809,7.34E-06,2.707939809
LOC112054954,influenza virus NS1A-binding protein homolog,CG15097,129.1627214,0.98059,7.63E-06,-0.98059
LOC112057612,multiple inositol polyphosphate phosphatase 1-like,Mipp2,99.28207629,-1.768778979,8.23E-06,1.768778979
LOC112048567,dual specificity protein phosphatase Mpk3 isoform X1,Mkp3,456.5029894,-0.86350985,8.49E-06,0.86350985
LOC112050197,tyrosine-protein kinase Drl,dnt,154.2410114,1.288206554,8.49E-06,-1.288206554
LOC112058253,suppressor APC domain-containing protein 2,CG3880,393.7831891,1.764693723,8.49E-06,-1.764693723
LOC112044405,protein ALP1-like,LOC112044405,359.6208717,-1.588708431,8.53E-06,1.588708431
LOC112047974,protein arginine N-methyltransferase 1,Art1,397.322439,0.796328066,8.60E-06,-0.796328066
LOC112048897,RNA pseudouridylate synthase domain-containing protein 2-like isoform X3,RluA-1,4207.506163,2.320979163,9.01E-06,-2.320979163
LOC112046630,katanin p60 ATPase-containing subunit A-like 1,KATNA1,627.3774195,-2.203863956,9.30E-06,2.203863956
LOC112044364,uncharacterized protein LOC112044364 isoform X1,CG44153,80.76646221,-1.288891401,9.42E-06,1.288891401
LOC112056907,phosphofurin acidic cluster sorting protein 1 isoform X1,KrT95D,1134.78421,-2.366047666,9.47E-06,2.366047666
LOC112047665,zinc finger SWIM domain-containing protein 4-like,CG34401,1263.016964,3.015685999,9.75E-06,-3.015685999
LOC112051380,phosphatidate phosphatase LPIN3 isoform X1,Lpin,2232.060393,-3.690579713,9.75E-06,3.690579713
LOC112055002,tubulin polyglutamylase ttll6,TTLL15,150.2692109,-1.557842154,9.75E-06,1.557842154
LOC112047824,catalase,Cat,5497.14706,2.044510508,9.91E-06,-2.044510508
LOC112057916,PHD finger-like domain-containing protein 5A,Phf5a,120.8031305,1.028064819,1.00E-05,-1.028064819
LOC112054208,N-alpha-acetyltransferase 20,Naa20A,236.9619111,1.097557826,1.04E-05,-1.097557826
LOC112058325,dihydropyrimidinase isoform X2,CRMP,1154.308409,-3.302481995,1.05E-05,3.302481995
LOC112044703,serine/arginine-rich splicing factor 7-like isoform X2,x16,1869.136551,0.473770528,1.06E-05,-0.473770528
LOC112048097,leucine zipper putative tumor suppressor 2 homolog isoform X1,CG15365,233.8490924,-2.279358598,1.07E-05,2.279358598
LOC112048011,uncharacterized protein LOC112048011,LOC112048011,125.6626468,-1.732404314,1.08E-05,1.732404314
LOC112049978,protein Fe65 homolog isoform X1,LOC112049978,5356.833291,1.277691646,1.08E-05,-1.277691646
LOC112045497,Inactive transient receptor potential vanilloid,Iav,70.61359791,-3.5976091,1.08E-05,3.5976091
LOC112051691,dual oxidase maturation factor 1,mol,4122.764271,-2.916672842,1.08E-05,2.916672842
LOC112051145,scavenger receptor class B member 1,SCRB3,1310.297499,2.591644614,1.10E-05,-2.591644614
LOC112042878,U1 small nuclear ribonucleoprotein C,snRNP-U1-C,417.6589523,0.696705772,1.11E-05,-0.696705772
LOC112048882,zinc finger protein 2-like isoform X2,Opbp,614.9697587,-0.922139342,1.14E-05,0.922139342
LOC112052272,TBC1 domain family member 9 isoform X1,Tbc1d8-9,319.88935,-0.758091527,1.14E-05,0.758091527
LOC112055839,myrosinase 1-like,CG9701,8543.648637,-4.525673835,1.14E-05,4.525673835
LOC112048729,tetraspanin-9-like isoform X2,Tsp74F,819.1844314,0.70769265,1.18E-05,-0.70769265
LOC112043898,NA,NA,45.33112384,1.985515727,1.20E-05,-1.985515727
LOC112048412,macrophage migration inhibitory factor-like,LOC112048412,201.1712111,1.118144709,1.20E-05,-1.118144709
LOC112049929,max-binding protein MNT-like isoform X2,Mnt,2821.388098,-1.509891194,1.20E-05,1.509891194
LOC112053101,pericentrin-like isoform X1,Plp,71.15006239,-2.063675669,1.21E-05,2.063675669
LOC112047326,uncharacterized protein LOC112045769,LOC112047326,8.238588582,6.72984913,1.22E-05,-6.72984913
LOC112054776,hyaluronidase PH-20-like isoform X1,LOC112054776,276.3217784,3.865971097,1.24E-05,-3.865971097
LOC112042898,GATA zinc finger domain-containing protein 4-like,LOC112042898,100.625877,5.302462228,1.28E-05,-5.302462228
LOC112045455,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit isoform X1,sxc,1377.743989,-0.858489354,1.28E-05,0.858489354
LOC112045593,ran GTPase-activating protein 1,RanGAP,150.1429179,1.188687552,1.28E-05,-1.188687552
LOC112053634,proline-rich extensin-like protein EPR1 isoform X1,Usp10,561.8271593,1.013279998,1.28E-05,-1.013279998
LOC112056358,Zinc metalloproteinase nas-15,CG15255,370.5123313,2.277707913,1.29E-05,-2.277707913
LOC112057018,signal transducing adapter molecule 1,Stam,588.5612638,-0.614021785,1.32E-05,0.614021785
LOC112044628,neurexin-1 isoform X1,Nrx-1,78.31733355,-2.80826372,1.33E-05,2.80826372
LOC112045481,cuticle protein 19.8-like,CPR59,38.24789735,-5.030444061,1.33E-05,5.030444061
LOC112046871,trafficking protein particle complex subunit 8,l(3)76BDm,623.7210392,-0.611282487,1.34E-05,0.611282487
LOC112047337,toll-like receptor 7,18w,243.9089369,1.209276868,1.36E-05,-1.209276868
LOC112052470,leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 1,haf,405.7580393,-3.190601108,1.38E-05,3.190601108
LOC112049530,endocuticle structural glycoprotein ABD-4-like,Cpr49Ae,104.1879559,2.760486685,1.40E-05,-2.760486685
LOC112056434,pericentrin-like isoform X1,Plp,630.2354953,-1.436712915,1.41E-05,1.436712915
LOC112050247,phosphoglucose isomerase,Pgi,837.1369231,-0.708785638,1.42E-05,0.708785638
LOC112043700,serine/arginine repetitive matrix protein 2 isoform X1,Srrm234,2516.580743,-0.72839966,1.42E-05,0.72839966
LOC112043098,organic cation transporter protein isoform X2,CG6126,759.5993693,1.448763547,1.47E-05,-1.448763547
LOC112044953,integral membrane protein GPR155 isoform X1,anchor,552.0993721,-0.874710429,1.50E-05,0.874710429
LOC112055075,uncharacterized LOC106116250 precursor,Osi9,128.0202232,-4.402645206,1.51E-05,4.402645206
LOC112044096,tensin-1 isoform X8,by,1713.431042,-0.857292714,1.52E-05,0.857292714
LOC112043010,"N-alpha-acetyltransferase 35, NatC auxiliary subunit-like",CG31516,285.1320842,-3.091276463,1.56E-05,3.091276463
LOC112042807,protein takeout-like,CG10407,145.5301468,2.044578638,1.56E-05,-2.044578638
LOC112043958,pyrokinin-1 receptor-like,GPRGHP3,47.41351663,-5.10838456,1.76E-05,5.10838456
LOC112048891,protein asteroid,ast,481.6215242,0.632208792,1.79E-05,-0.632208792
LOC112051748,maternal protein tudor-like isoform X2,tud,5616.246202,-1.867044029,1.80E-05,1.867044029
LOC112051725,histone H1/H5 family protein,His1:CG31617,55.01899534,1.682017614,1.92E-05,-1.682017614
LOC112055866,kynurenine 3-monooxygenase,cn,50.67978945,-7.017805527,1.93E-05,7.017805527
LOC112050488,pupal cuticle protein 36-like,Cpr67Fb,22.52246723,6.672888197,1.98E-05,-6.672888197
LOC112043917,formin-like protein 6 isoform X1,capu,3128.516275,-3.604881441,1.99E-05,3.604881441
LOC112045919,ATP-binding cassette sub-family A member 5-like,ABCA,75.13281325,2.417198424,2.02E-05,-2.417198424
LOC112051721,activator of 90 kDa heat shock protein ATPase homolog 1,CG1416,1107.920008,1.124191977,2.03E-05,-1.124191977
LOC112054552,endocuticle structural glycoprotein ABD-5-like,LOC112054552,75.03118143,-3.671289872,2.18E-05,3.671289872
LOC112052494,alpha-tocopherol transfer protein-like,LOC112052494,224.5561347,3.454593942,2.20E-05,-3.454593942
LOC112054714,membrane-associated progesterone receptor component 1-like,MSBP,230.5716864,-3.034561729,2.23E-05,3.034561729
LOC112057995,"2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",Amyrel,2420.003484,1.839199976,2.32E-05,-1.839199976
LOC112048125,cytoplasmic FMR1-interacting protein,Sra-1,356.5506958,-0.712512774,2.34E-05,0.712512774
LOC112054908,methenyltetrahydrofolate synthase domain-containing protein,lost,2816.38611,-1.123185259,2.36E-05,1.123185259
LOC112054400,cell growth regulator with RING finger domain protein 1-like,LOC112054400,557.499502,-2.191162486,2.37E-05,2.191162486
LOC112045643,interleukin-1 receptor accessory protein-like,LOC112045643,8543.046212,0.712350502,2.47E-05,-0.712350502
LOC112058318,circadian clock-controlled protein-like,CG14259,12698.51888,2.530686964,2.47E-05,-2.530686964
LOC112055420,ribosomal RNA small subunit methyltransferase NEP1,CG3527,426.7753828,-1.571856945,2.56E-05,1.571856945
LOC112044510,"aldehyde dehydrogenase X, mitochondrial-like",CG31075,1476.164202,-2.819103913,2.73E-05,2.819103913
LOC112055198,putative defense protein 3,CG14515,253.5083348,5.17570939,2.74E-05,-5.17570939
LOC112045194,protein transport protein Sec24A,Sec24AB,1308.052554,-0.720853345,2.74E-05,0.720853345
LOC112051731,chitooligosaccharidolytic beta-N-acetylglucosaminidase,Hexo2,14428.26413,-3.781302335,2.74E-05,3.781302335
LOC112056534,R3H domain-containing protein 1 isoform X1,enc,226.0804,-0.746543179,2.80E-05,0.746543179
LOC112043589,chymotrypsin-like elastase family member 2A,CG9372,517.5704654,-3.046918847,2.83E-05,3.046918847
LOC112058583,protein winged eye isoform X2,wge,2168.745021,0.67189717,2.83E-05,-0.67189717
LOC112056919,probable nuclear hormone receptor HR3 isoform X2,Hr46,14873.49233,1.302900896,2.85E-05,-1.302900896
LOC112052293,general odorant-binding protein 70,Obp73a,11095.41016,1.629969747,2.86E-05,-1.629969747
LOC112044961,DNA-directed RNA polymerase III subunit RPC8,CG7339,46.00674061,1.43184844,2.91E-05,-1.43184844
LOC112055865,uncharacterized protein LOC112055865 isoform X1,SKIP,482.4729657,-2.138925068,2.95E-05,2.138925068
LOC112057396,alpha-tocopherol transfer protein-like,CG33966,643.6255843,-3.827185023,3.00E-05,3.827185023
LOC112044055,probable nuclear hormone receptor HR3 isoform X1,Hr46,12024.91519,1.162135292,3.04E-05,-1.162135292
LOC112047050,minor histocompatibility antigen H13,Spp,2901.687027,-0.741407502,3.22E-05,0.741407502
LOC112045036,calpain-7-like isoform X1,sol,324.007374,-0.999411233,3.27E-05,0.999411233
LOC112044105,THAP domain-containing protein 2-like,MBD-R2,121.3280416,1.035140799,3.29E-05,-1.035140799
LOC112047486,uncharacterized protein LOC112047486,LOC112047486,96.17466622,1.95993016,3.29E-05,-1.95993016
LOC112052196,Macrophage MHC class 1 receptor 2 protein,SP1173,1222.974401,1.255818369,3.29E-05,-1.255818369
LOC112058628,peroxisomal biogenesis factor 19,Pex19,385.7960224,-0.913126688,3.30E-05,0.913126688
LOC112045964,WD repeat-containing protein 7 isoform X1,Rbcn-3B,704.2516577,-0.880197563,3.30E-05,0.880197563
LOC112048241,BAU25679.1 apontic-like,LOC112048241,461.9033827,-1.377402932,3.30E-05,1.377402932
LOC112046127,ran-binding protein 9 isoform X1,RanBPM,926.8089054,-0.515237657,3.35E-05,0.515237657
LOC112053626,guanine nucleotide-releasing factor 2 isoform X1,C3G,833.6717761,-0.927284474,3.47E-05,0.927284474
