Gene,Description,Symbol,MeanExpression,log2FoldChange(WS/DS),padj,log2FC
LOC112049955,"glucose dehydrogenase [FAD, quinone]-like",CG9518,12.2625753,6.167437249,4.02E-07,-6.167437249
LOC112044546,phospholipase A1-like,CG6431,14.77119416,-5.708796718,4.04E-07,5.708796718
LOC112044632,uridine diphosphate glucose pyrophosphatase-like,CG42813,324.1889775,-0.556830697,4.10E-07,0.556830697
LOC112050268,"protein tramtrack, beta isoform-like isoform X4",LOC112050268,228.3600921,0.748778923,4.11E-07,-0.748778923
LOC112047601,IQ and AAA domain-containing protein 1-like,CG14183,54.99385886,-2.108223709,4.11E-07,2.108223709
LOC112043833,uncharacterized protein LOC112043833,LOC112043833,251.7024165,-5.956793866,4.14E-07,5.956793866
LOC112048170,proctolin peptide,CG32040,54.51230002,-7.220773436,4.17E-07,7.220773436
LOC112044745,zinc finger protein 25-like isoform X1,LOC112044745,514.8275497,1.482007206,4.19E-07,-1.482007206
LOC112050648,ATPase family AAA domain-containing protein 1-like isoform X1,nmd,427.073053,-1.194564142,4.19E-07,1.194564142
LOC112046196,cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1,CG6379,888.1677432,-0.623682482,4.23E-07,0.623682482
LOC112056251,protein polybromo-1 isoform X1,polybromo,3111.445704,1.243792693,4.26E-07,-1.243792693
LOC112046952,Transmembrane and TPR repeat-containing protein CG4050,Tmtc3,133.2780627,1.768669709,4.26E-07,-1.768669709
LOC112043327,integrator complex subunit 8,IntS8,1054.011078,0.758607601,4.27E-07,-0.758607601
LOC112053470,NA,NA,136.525873,1.04713434,4.28E-07,-1.04713434
LOC112047377,biotin--protein ligase isoform X1,Hcs,95.37400474,-1.438726891,4.30E-07,1.438726891
LOC112054628,exosome complex component RRP46,LOC112054628,242.6237453,0.81523353,4.31E-07,-0.81523353
LOC112057128,clavesin-1-like,CG11550,6.964898566,-7.084343024,4.34E-07,7.084343024
LOC112048284,monocarboxylate transporter 12,Mct1,145.455114,-1.414139039,4.35E-07,1.414139039
LOC112051214,NA,NA,6.950939228,-6.348468631,4.36E-07,6.348468631
LOC112056003,zinc finger protein 260-like isoform X2,LOC112056003,267.0021131,-0.862311691,4.39E-07,0.862311691
LOC112058155,protein misato,mst,379.5341174,0.769981875,4.41E-07,-0.769981875
LOC112045369,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,LOC112045369,527.1777125,-1.107485538,4.45E-07,1.107485538
LOC112056301,"glucose dehydrogenase [FAD, quinone]-like",CG12398,72.61757091,-6.037455875,4.47E-07,6.037455875
LOC112055083,monoacylglycerol lipase ABHD12-like isoform X1,CG15111,247.0560303,0.969970434,4.48E-07,-0.969970434
LOC112045907,alpha-tocopherol transfer protein-like,CG2663,162.4879237,-3.57152374,4.50E-07,3.57152374
LOC112050131,Peptidyl-alpha-hydroxyglycine alpha-amidating lyase 1,LOC112050131,6707.927446,-0.69297787,4.51E-07,0.69297787
LOC112058303,protein l(2)37Cc,l(2)37Cc,1314.102985,0.796800414,4.54E-07,-0.796800414
LOC112047255,G-protein coupled receptor Mth2-like,mthl15,100.6582229,2.985012745,4.59E-07,-2.985012745
LOC112058628,peroxisomal biogenesis factor 19,Pex19,384.760646,-1.120664451,4.60E-07,1.120664451
LOC112051117,TD and POZ domain-containing protein 5-like,LOC112051117,817.1293403,-0.585807689,4.66E-07,0.585807689
LOC112056479,uncharacterized protein LOC112056479 isoform X4,CG17816,201.5156646,-1.739479286,4.66E-07,1.739479286
LOC112057421,irregular chiasm C-roughest protein-like isoform X2,rst,170.4195311,2.828568786,4.66E-07,-2.828568786
LOC112045651,integrator complex subunit 14,IntS14,281.4116438,0.914440776,4.72E-07,-0.914440776
LOC112056651,uncharacterized protein LOC112056651,LOC112056651,10.0406624,-6.875197187,4.72E-07,6.875197187
LOC112049784,15-hydroxyprostaglandin dehydrogenase [NAD(+)]-like,Pdh,99.10614622,2.23111987,4.73E-07,-2.23111987
LOC112044941,programmed cell death protein 5,PDCD-5,835.0755353,1.084843395,4.78E-07,-1.084843395
LOC112052154,neuferricin homolog,CG12056,158.6516448,-1.232913684,4.78E-07,1.232913684
LOC112047403,spermine synthase,Sms,209.3717027,1.623911409,4.80E-07,-1.623911409
LOC112047872,dipeptidase 1-like,CG42750,68.61973567,-3.904135686,4.80E-07,3.904135686
LOC112048471,"probable asparagine--tRNA ligase, mitochondrial",AsnRS-m,121.2156332,1.553622492,4.93E-07,-1.553622492
LOC112045641,uncharacterized protein C7orf26,LOC112045641,329.9432935,0.585836802,4.93E-07,-0.585836802
LOC112057653,translation initiation factor eIF-2B subunit gamma,eIF2Bgamma,445.5193827,0.594761997,4.93E-07,-0.594761997
LOC112055736,"7,8-dihydro-8-oxoguanine triphosphatase-like",LOC112055736,179.5674861,1.484181775,4.95E-07,-1.484181775
LOC112053406,vesicle transport protein GOT1B,CG32576,418.0665947,-0.769161992,4.98E-07,0.769161992
LOC112052635,uncharacterized protein LOC112052635,LOC112052635,36.61124298,2.491551697,5.04E-07,-2.491551697
LOC112042817,uncharacterized protein CG3556,CG3556,956.3650697,-6.369428652,5.05E-07,6.369428652
LOC112044780,meteorin-like protein,LOC112044780,1344.116853,-2.353801301,5.08E-07,2.353801301
LOC112052199,zinc transporter 9,ZnT49B,353.9169019,-0.477074027,5.08E-07,0.477074027
LOC112053074,Phosphatidylinositol 4-kinase type 2-beta,Pi4KIIalpha,662.5416555,-0.690198177,5.10E-07,0.690198177
LOC112047111,zinc finger protein 26-like isoform X2,CG31612,156.5014194,1.192950105,5.12E-07,-1.192950105
LOC112046065,PAX-interacting protein 1-like,Ptip,1606.261752,0.729035135,5.14E-07,-0.729035135
LOC112043512,small integral membrane protein 14,LOC112043512,974.1310922,-1.440339043,5.14E-07,1.440339043
LOC112046928,uncharacterized protein LOC112046928,m,976.9386624,3.266753721,5.23E-07,-3.266753721
LOC112052421,MICOS complex subunit Mic60-like isoform X1,Mitofilin,2464.079103,-0.750173185,5.26E-07,0.750173185
LOC112042903,E3 ubiquitin-protein ligase MYCBP2,hiw,105.418971,2.306423726,5.32E-07,-2.306423726
LOC112048494,interleukin-1 receptor-associated kinase 4-like,TUBE,511.8946104,-0.725568366,5.32E-07,0.725568366
LOC112058168,anther-specific proline-rich protein APG,LOC112058168,4925.620014,-3.813027514,5.34E-07,3.813027514
LOC112045473,cuticle protein-like,CPR59,9.405202996,5.789982904,5.37E-07,-5.789982904
LOC112051795,HD domain-containing protein 2,CG11050,201.7629838,-0.841634612,5.41E-07,0.841634612
LOC112051003,reverse transcriptase,LOC112051003,69.56369635,-2.663372489,5.42E-07,2.663372489
LOC112049062,"iron-sulfur cluster assembly 2 homolog, mitochondrial",CG13623,253.0111889,-1.03904165,5.48E-07,1.03904165
LOC112054306,uncharacterized protein LOC112054306,LOC112054306,47.23941454,1.360705498,5.48E-07,-1.360705498
LOC112052447,larval cuticle protein A2B-like,Cpr64Aa,182.4400761,-6.777116135,5.48E-07,6.777116135
LOC112046794,activated Cdc42 kinase-like isoform X1,Ack-like,690.7215195,0.75303881,5.58E-07,-0.75303881
LOC112054409,cytochrome b5-like,Cyt-b5,190.2615412,-1.761360484,5.59E-07,1.761360484
LOC112049087,dysbindin protein homolog,LOC112049087,142.5774632,-0.818994274,5.65E-07,0.818994274
LOC112050329,histone acetyltransferase type B catalytic subunit,Hat1,404.2491283,1.432127288,5.69E-07,-1.432127288
LOC112046875,heme oxygenase 1,Ho,304.3468398,-1.526530127,5.72E-07,1.526530127
LOC112048060,inducible metalloproteinase inhibitor protein-like isoform X2,LOC112048060,10.53288971,-7.674623999,5.72E-07,7.674623999
LOC112052146,UPF0545 protein C22orf39 homolog,CG15908,248.5727798,-0.896003644,5.74E-07,0.896003644
LOC112053912,uncharacterized protein LOC112045769,LOC112053912,287.655971,-1.913050185,5.83E-07,1.913050185
LOC112054720,protein Asterix,CG10674,465.7588112,-0.872137033,5.90E-07,0.872137033
LOC112047876,protein-lysine N-methyltransferase EEF2KMT,CG31156,201.176489,0.755878547,5.97E-07,-0.755878547
LOC112046844,nuclear RNA export factor 1-like,LOC112046844,1126.600705,0.777030039,6.08E-07,-0.777030039
LOC112045750,uncharacterized protein LOC112045750,LOC112045750,512.4098855,3.270967379,6.18E-07,-3.270967379
LOC112042814,extensin-like isoform X1,LOC112042814,16.22718722,-6.885978439,6.26E-07,6.885978439
LOC112052465,muscle LIM protein Mlp84B isoform X2,Mlp60A,289.6222082,-5.168401763,6.40E-07,5.168401763
LOC112047313,NA,NA,59.14029086,-4.827760726,6.43E-07,4.827760726
LOC112048445,UDP-glucuronosyltransferase 2B30-like,Ugt36D1,1244.761723,3.978392325,6.43E-07,-3.978392325
LOC112049817,uncharacterized protein LOC112049817,LOC112049817,95.56540659,-5.895352947,6.44E-07,5.895352947
LOC112056572,E3 ubiquitin-protein ligase CBL-B-B isoform X1,Cbl,778.3769075,0.940985852,6.51E-07,-0.940985852
LOC112050527,RNA-binding protein Nova-2 isoform X4,ps,9496.353462,-3.245608262,6.53E-07,3.245608262
LOC112053001,4-coumarate--CoA ligase 1-like,CG6178,46.28934747,-3.499576292,6.53E-07,3.499576292
LOC112053523,mitochondrial ornithine transporter 1,CG1628,155.285846,-0.748829417,6.60E-07,0.748829417
LOC112051322,RNA/RNP complex-1-interacting phosphatase,CG13197,173.6433542,-1.283458822,6.60E-07,1.283458822
LOC112056080,protein amalgam-like isoform X1,CG34353,301.26746,1.875280224,6.68E-07,-1.875280224
LOC112053596,protein lingerer,lig,6864.498149,0.65938165,6.71E-07,-0.65938165
LOC112056252,Zinc finger protein 41,LOC112056252,373.4062591,2.174689691,6.77E-07,-2.174689691
LOC112055422,"uncharacterized protein LOC112055422, partial",CrebA,1682.391486,-2.622408892,6.97E-07,2.622408892
LOC112055928,venom acid phosphatase Acph-1-like,LOC112055928,20.70632912,4.152584895,6.99E-07,-4.152584895
LOC112057987,probable protein arginine N-methyltransferase 6.1,Art8,196.3678187,0.69362164,6.99E-07,-0.69362164
LOC112058544,"2',5'-phosphodiesterase 12",CG31759,618.7261072,-1.086240413,6.99E-07,1.086240413
LOC112056971,sulfotransferase 1C4-like,St4,29.07121656,5.377404595,7.04E-07,-5.377404595
LOC112046666,transcription factor GAGA-like,CG12236,744.68192,-0.980838857,7.11E-07,0.980838857
LOC112052906,muscle M-line assembly protein unc-89,CG14964,24.33760875,5.735070851,7.12E-07,-5.735070851
LOC112053537,Serine proteinase stubble,CG5390,2622.459801,2.098065418,7.12E-07,-2.098065418
LOC112047398,KPJ01638.1 DDB1- and CUL4-associated factor 15,CG6325,339.1305928,0.904061118,7.19E-07,-0.904061118
LOC112057382,multidrug resistance protein homolog 49-like,Mdr49,310.1500783,2.458101712,7.19E-07,-2.458101712
LOC112051215,desumoylating isopeptidase 2 isoform X1,CG7222,375.5740922,0.939719813,7.22E-07,-0.939719813
LOC112057701,"ATP synthase subunit b, mitochondrial",ATPsynB,3359.324461,-0.637469357,7.28E-07,0.637469357
LOC112042944,putative G-protein coupled receptor 112,CG15556,132.1595818,-3.831680725,7.39E-07,3.831680725
LOC112050725,coronin-6 isoform X1,coro,539.9334762,0.850869872,7.51E-07,-0.850869872
LOC112057249,ras-related protein Rab-1A,Rab1,3944.037935,-1.343297095,7.51E-07,1.343297095
LOC112048720,protein SPT2 homolog,CG5815,157.6706272,0.872406242,7.53E-07,-0.872406242
LOC112047698,phosphatidylinositol-glycan biosynthesis class F protein,LOC112047698,348.5073796,-0.890757115,7.63E-07,0.890757115
LOC112050669,uncharacterized protein LOC112050669 isoform X2,RhoGAP71E,1876.67809,-2.091504659,7.63E-07,2.091504659
LOC112044887,E3 ubiquitin-protein ligase RLIM-like isoform X1,Iru,116.5274936,-1.073201287,7.67E-07,1.073201287
LOC112055426,amyloid protein-binding protein 2,Pat1,1453.957722,-1.934358455,7.70E-07,1.934358455
LOC112050263,cytochrome c oxidase subunit 6C-like,LOC112050263,1984.324529,-1.356769238,7.89E-07,1.356769238
LOC112047065,DNA-directed RNA polymerase II subunit RPB11,Rpb11,260.0954747,1.137023695,7.97E-07,-1.137023695
LOC112053901,leucine-zipper-like transcriptional regulator 1,LOC112053901,66.25798239,-1.48232333,8.01E-07,1.48232333
LOC112057260,"ATP synthase subunit alpha, mitochondrial",Atp5a1,16369.35251,-0.879624778,8.07E-07,0.879624778
LOC112047831,SAP30-binding protein,CG2063,36.51006655,3.228565936,8.08E-07,-3.228565936
LOC112050507,cytosolic Fe-S cluster assembly factor NUBP2 homolog,CG4858,490.8114532,-0.927951426,8.11E-07,0.927951426
LOC112057369,"uncharacterized protein LOC112057369, partial",CG15020,31.76462578,-8.546230758,8.18E-07,8.546230758
LOC112045138,trypsin-like,teq,41.63488548,-9.681273081,8.19E-07,9.681273081
LOC112046543,IQ motif and SEC7 domain-containing protein 2 isoform X1,siz,1225.884482,-2.099766741,8.19E-07,2.099766741
LOC112046974,phenylalanine--tRNA ligase alpha subunit,alpha-PheRS,740.208664,0.667894823,8.24E-07,-0.667894823
LOC112045304,protein suppressor of sable isoform X1,su(s),1672.665157,-0.901894571,8.25E-07,0.901894571
LOC112050011,transposase,LOC112050011,48.07381179,-3.571785077,8.25E-07,3.571785077
LOC112052838,serine hydrolase-like protein,LOC112052838,62.42622377,-1.745166252,8.40E-07,1.745166252
LOC112045093,DNA N6-methyl adenine demethylase-like isoform X1,Tet,191.5175195,5.201692618,8.41E-07,-5.201692618
LOC112053405,uncharacterized protein LOC112053405 isoform X2,LOC112053405,193.2879786,-0.978404336,8.44E-07,0.978404336
LOC112049108,COPII coat assembly protein sec16-like,LOC112049108,1882.106351,0.904120032,8.45E-07,-0.904120032
LOC112048771,probable serine hydrolase,kraken,202.1454254,-1.277979916,8.46E-07,1.277979916
LOC112044927,DNA-directed RNA polymerase I subunit RPA1,RpI1,1121.891403,1.043539373,8.50E-07,-1.043539373
LOC112048542,glutathione S-transferase theta-1-like,GstT3,500.0243803,-0.981786996,8.51E-07,0.981786996
LOC112052179,uncharacterized protein LOC112052179,CG4404,26.77578978,2.302956743,8.61E-07,-2.302956743
LOC112043160,leukocyte receptor cluster member 1 homolog,CG12818,147.0367205,1.056542503,8.62E-07,-1.056542503
LOC112044695,serine protease snake-like,snk,33.40922901,3.979778082,8.63E-07,-3.979778082
LOC112050143,UPF0528 protein CG10038,FAM172A,287.8028451,0.76101162,8.71E-07,-0.76101162
LOC112047508,secretion-regulating guanine nucleotide exchange factor,Herc4,179.5351416,-0.661686958,8.77E-07,0.661686958
LOC112055011,vinculin,Vinc,846.655238,-1.342491869,8.80E-07,1.342491869
LOC112052881,bis(5'-nucleosyl)-tetraphosphatase [asymmetrical],Apf,808.7110654,-0.79251711,8.82E-07,0.79251711
LOC112056131,forkhead box protein N3-like,CHES-1-like,38.21245879,-2.009564146,8.92E-07,2.009564146
LOC112044145,solute carrier family 22 member 6-like,CG7458,8180.6158,1.305447427,8.94E-07,-1.305447427
LOC112051879,patronin isoform X7,Patronin,5434.478632,-1.146305366,9.23E-07,1.146305366
LOC112044828,basigin,Bsg,8285.880477,-0.662736848,9.28E-07,0.662736848
LOC112051871,protein FAM122A isoform X3,CG4497,95.35816316,1.035483497,9.37E-07,-1.035483497
LOC112056099,glycine-rich protein 3-like,LOC112056099,40.3556631,-3.248604404,9.44E-07,3.248604404
LOC112050301,proton-coupled amino acid transporter-like protein pathetic isoform X2,CG8785,140.5171907,-3.216407095,9.49E-07,3.216407095
LOC112051500,uncharacterized protein LOC112051500,LOC112051500,8.432169407,-3.642432262,9.49E-07,3.642432262
LOC112043453,protein spaetzle-like,spz,45.27146548,2.370159637,9.53E-07,-2.370159637
LOC112050663,dynein light chain Tctex-type,Dlc90F,1638.216933,0.868679874,9.55E-07,-0.868679874
LOC112043391,aryl hydrocarbon receptor,ss,438.0300461,-2.131878883,9.55E-07,2.131878883
LOC112055733,dual specificity mitogen-activated protein kinase kinase dSOR1,Dsor1,302.467758,1.054906348,9.56E-07,-1.054906348
LOC112048797,mediator of RNA polymerase II transcription subunit 17,MED17,634.900771,0.474540622,9.64E-07,-0.474540622
LOC112050340,E3 ubiquitin-protein ligase RNF19B-like,LOC112050340,4527.5821,-4.151425396,9.73E-07,4.151425396
LOC112050850,G patch domain and ankyrin repeat-containing protein 1 homolog,LOC112050850,287.5854018,-0.970424057,9.77E-07,0.970424057
LOC112055887,"protein bunched, class 2/F/G isoform-like isoform X2",bun,2083.85784,-1.035563328,9.81E-07,1.035563328
LOC112052201,pericentriolar material 1 protein-like isoform X3,cmb,1383.937059,0.682667626,9.84E-07,-0.682667626
LOC112046682,transcriptional regulator ATRX homolog isoform X4,XNP,345.3507607,1.062865814,9.86E-07,-1.062865814
LOC112046886,aryl hydrocarbon receptor nuclear translocator homolog isoform X1,tgo,2229.261958,-0.406455916,9.94E-07,0.406455916
LOC112051911,NA,NA,86.30884265,-1.304047382,1.00E-06,1.304047382
LOC112048027,selenoprotein S-like,LOC112048027,1831.311283,-1.125965178,1.01E-06,1.125965178
LOC112047859,muscle segmentation homeobox-like,Dr,1703.683203,0.839068896,1.01E-06,-0.839068896
LOC112046358,discoidin domain-containing receptor 2-like isoform X1,Ddr,150.855733,1.535097654,1.02E-06,-1.535097654
LOC112052863,nudC domain-containing protein 3,CG31251,267.3565483,0.607872679,1.03E-06,-0.607872679
LOC112042853,CTP synthase,CTPsyn,760.3204287,0.837382046,1.03E-06,-0.837382046
LOC112044724,esterase E4-like,CG10175,15.59004353,5.805834354,1.03E-06,-5.805834354
LOC112058516,cytochrome P450 6B1-like,Cyp6a14,10.02141413,-6.908785935,1.04E-06,6.908785935
LOC112044257,"trans-1,2-dihydrobenzene-1,2-diol dehydrogenase-like isoform X1",CG3609,72.39336429,1.145961703,1.05E-06,-1.145961703
LOC112054365,sodium-coupled monocarboxylate transporter 1,CG7720,636.163261,2.975797354,1.05E-06,-2.975797354
LOC112051356,"ATP synthase subunit d, mitochondrial",ATPsyn-d,3281.739556,-0.925504752,1.06E-06,0.925504752
LOC112044492,regucalcin-like,regucalcin,27.92032373,5.881493403,1.06E-06,-5.881493403
LOC112052785,RNA polymerase-associated protein CTR9 homolog,Ctr9,1775.44255,0.457197281,1.08E-06,-0.457197281
LOC112048272,zinc finger protein 891-like,LOC112048272,37.66493168,1.580929719,1.09E-06,-1.580929719
LOC112056553,RING finger protein unkempt,unk,411.8270784,0.795841057,1.09E-06,-0.795841057
LOC112058563,"probable NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial",Ndufs6,1555.895462,-1.286215295,1.09E-06,1.286215295
LOC112047089,zinc finger protein 260-like,LOC112047089,194.8040633,1.359986114,1.11E-06,-1.359986114
LOC112056223,uncharacterized protein LOC112056223,LOC112056223,837.7551578,2.24861399,1.12E-06,-2.24861399
LOC112058600,single-pass membrane and coiled-coil domain-containing protein 4,CG33169,1447.296078,-1.917198914,1.12E-06,1.917198914
LOC112057426,tropomyosin-like,LOC112057426,114.6492397,4.428587137,1.12E-06,-4.428587137
LOC112043203,probable glutamine-dependent NAD(+) synthetase,Nadsyn,355.8580367,1.232581862,1.13E-06,-1.232581862
LOC112045199,peroxisomal targeting signal 2 receptor,Pex7,488.2237846,-1.062802173,1.14E-06,1.062802173
LOC112047684,solute carrier family 22 member 13-like,Orct2,88.46995214,-3.10835161,1.15E-06,3.10835161
LOC112053486,tyrosine-protein phosphatase non-receptor type 11,csw,1181.880315,-0.768202764,1.16E-06,0.768202764
LOC112044898,protein phosphatase PHLPP-like protein isoform X2,Phlpp,1683.731592,-2.203895844,1.17E-06,2.203895844
LOC112050824,MICOS complex subunit MIC13 homolog QIL1,LOC112050824,507.929585,-1.421698513,1.18E-06,1.421698513
LOC112057055,uncharacterized protein LOC112057055,LOC112057055,36.12761688,-8.784432212,1.18E-06,8.784432212
LOC112044951,epimerase family protein SDR39U1,CG8768,222.2596185,-1.534997492,1.20E-06,1.534997492
